listener,condition,isi,delta,f,response
L8,roved,5.0,-0.75,1184.0,0.0
L8,roved,5.0,0.75,1020.0,1.0
L8,roved,5.0,0.25,2622.0,1.0
L8,roved,5.0,0.0,2077.0,0.0
L8,roved,5.0,-0.25,2533.0,0.0
L8,roved,5.0,0.25,1564.0,1.0
L8,roved,5.0,-0.5,483.0,0.0
L8,roved,5.0,1.0,1694.0,1.0
L8,roved,5.0,0.0,1736.0,1.0
L8,roved,5.0,0.0,241.0,1.0
L8,roved,5.0,1.0,1632.0,1.0
L8,roved,5.0,-0.25,439.0,0.0
L8,roved,5.0,0.75,1942.0,1.0
L8,roved,5.0,0.75,2017.0,1.0
L8,roved,5.0,0.0,2773.0,0.0
L8,roved,5.0,0.25,2293.0,1.0
L8,roved,5.0,-0.25,1226.0,0.0
L8,roved,10.0,-0.75,326.0,0.0
L8,roved,10.0,0.75,2157.0,1.0
L8,roved,10.0,-1.0,1783.0,0.0
L8,roved,10.0,-1.0,1979.0,0.0
L8,roved,10.0,-0.25,1847.0,0.0
L8,roved,10.0,1.0,2391.0,1.0
L8,roved,10.0,0.0,666.0,1.0
L8,roved,10.0,0.25,2871.0,0.0
L8,roved,10.0,-0.75,2130.0,0.0
L8,roved,10.0,1.0,1577.0,1.0
L8,roved,10.0,1.0,95.0,1.0
L8,roved,10.0,-0.5,3050.0,0.0
L8,roved,10.0,-1.0,1911.0,0.0
L8,roved,10.0,-0.75,2948.0,0.0
L8,roved,10.0,0.75,2940.0,1.0
L8,roved,10.0,0.25,1808.0,1.0
L8,roved,10.0,-0.5,608.0,0.0
L8,roved,10.0,-0.75,991.0,0.0
L8,roved,10.0,0.75,139.0,1.0
L8,roved,10.0,0.5,2635.0,1.0
L8,roved,10.0,-0.5,807.0,0.0
L8,roved,10.0,-0.5,118.0,0.0
L8,roved,10.0,0.5,365.0,1.0
L8,roved,10.0,0.75,837.0,1.0
L8,roved,10.0,1.0,1556.0,1.0
L8,roved,10.0,-0.25,1243.0,0.0
L8,roved,10.0,-0.25,3028.0,0.0
L8,roved,10.0,0.5,488.0,1.0
L8,roved,10.0,0.25,3326.0,1.0
L8,roved,10.0,-0.25,3385.0,1.0
L8,roved,10.0,0.25,2388.0,0.0
L8,roved,10.0,0.25,416.0,0.0
L8,roved,10.0,-0.25,440.0,0.0
L8,roved,10.0,0.0,271.0,0.0
L8,roved,10.0,0.0,2958.0,0.0
L8,roved,10.0,0.0,3259.0,0.0
L8,roved,10.0,0.0,1181.0,0.0
L8,roved,10.0,-1.0,2518.0,0.0
L8,roved,10.0,1.0,1036.0,1.0
L8,roved,10.0,-0.5,3009.0,0.0
L8,roved,10.0,0.5,3540.0,1.0
L8,roved,10.0,-0.75,2210.0,0.0
L8,roved,10.0,0.75,1445.0,1.0
L8,roved,10.0,0.5,1623.0,1.0
L8,roved,10.0,-1.0,2790.0,0.0
L9,roved,2.0,-0.25,1576.0,0.0
L9,roved,2.0,-0.75,2418.0,0.0
L9,roved,2.0,1.0,675.0,1.0
L9,roved,2.0,-0.75,3286.0,0.0
L9,roved,2.0,-0.75,3473.0,1.0
L9,roved,2.0,0.25,382.0,1.0
L9,roved,2.0,0.5,2459.0,1.0
L9,roved,2.0,0.5,1712.0,1.0
L9,roved,2.0,0.0,374.0,0.0
L9,roved,2.0,-1.0,2950.0,0.0
L9,roved,2.0,1.0,2137.0,1.0
L9,roved,2.0,-0.5,3298.0,0.0
L9,roved,2.0,-0.25,1895.0,1.0
L9,roved,2.0,0.5,3576.0,1.0
L9,roved,2.0,0.0,1583.0,0.0
L9,roved,2.0,1.0,1749.0,1.0
L9,roved,2.0,0.25,309.0,0.0
L9,roved,2.0,0.25,153.0,0.0
L9,roved,2.0,0.25,1650.0,1.0
L9,roved,2.0,-1.0,1691.0,0.0
L9,roved,2.0,-1.0,2168.0,1.0
L9,roved,2.0,-0.5,1777.0,1.0
L9,roved,2.0,-0.25,549.0,1.0
L9,roved,2.0,0.0,302.0,0.0
L9,roved,2.0,0.75,3536.0,1.0
L9,roved,2.0,0.75,659.0,1.0
L9,roved,2.0,0.0,1177.0,1.0
L9,roved,2.0,-0.75,3015.0,0.0
L9,roved,2.0,0.75,141.0,1.0
L9,roved,2.0,-1.0,2132.0,1.0
L9,roved,2.0,0.75,989.0,1.0
L9,roved,2.0,-0.5,329.0,0.0
L9,roved,2.0,0.25,2819.0,0.0
L9,roved,2.0,0.75,55.0,1.0
L9,roved,2.0,0.5,3231.0,1.0
L9,roved,2.0,-0.5,1226.0,0.0
L9,roved,2.0,1.0,85.0,1.0
L9,roved,2.0,-0.5,2948.0,1.0
L9,roved,2.0,-1.0,2874.0,0.0
L9,roved,2.0,-0.25,2502.0,0.0
L9,roved,2.0,0.5,2476.0,1.0
L9,roved,2.0,0.0,2801.0,1.0
L9,roved,2.0,-0.75,2927.0,0.0
L9,roved,2.0,1.0,611.0,1.0
L9,roved,2.0,-0.25,51.0,0.0
L9,roved,10.0,0.25,3039.0,0.0
L9,roved,10.0,-0.25,602.0,1.0
L9,roved,10.0,0.5,351.0,1.0
L9,roved,10.0,0.75,2964.0,0.0
L9,roved,10.0,0.25,1326.0,0.0
L9,roved,10.0,-0.75,2305.0,1.0
L9,roved,10.0,1.0,2852.0,0.0
L9,roved,10.0,0.5,2792.0,1.0
L9,roved,10.0,-0.5,2814.0,0.0
L9,roved,10.0,1.0,3166.0,0.0
L9,roved,10.0,0.0,1605.0,1.0
L9,roved,10.0,-0.5,2680.0,1.0
L9,roved,10.0,1.0,3279.0,0.0
L9,roved,10.0,-1.0,2403.0,1.0
L9,roved,10.0,-0.75,1338.0,1.0
L9,roved,10.0,-1.0,2193.0,1.0
L9,roved,10.0,0.0,1256.0,0.0
L9,roved,10.0,0.5,2283.0,0.0
L9,roved,10.0,0.0,2373.0,1.0
L9,roved,10.0,0.75,167.0,1.0
L9,roved,10.0,1.0,637.0,1.0
L9,roved,10.0,-0.75,899.0,0.0
L9,roved,10.0,-1.0,1129.0,0.0
L9,roved,10.0,-0.25,1135.0,0.0
L9,roved,10.0,-0.75,2023.0,0.0
L9,roved,10.0,0.25,1069.0,1.0
L9,roved,10.0,0.75,983.0,1.0
L9,roved,10.0,-0.75,2316.0,0.0
L9,roved,10.0,0.0,2272.0,1.0
L9,roved,10.0,-1.0,1211.0,1.0
L9,roved,10.0,1.0,2038.0,0.0
L9,roved,10.0,-0.5,1562.0,1.0
L9,roved,10.0,-0.25,631.0,1.0
L9,roved,10.0,0.5,496.0,1.0
L9,roved,10.0,-0.25,1621.0,0.0
L9,roved,10.0,0.5,947.0,1.0
L9,roved,10.0,-1.0,8.0,1.0
L9,roved,10.0,0.25,1589.0,0.0
L9,roved,10.0,0.75,1293.0,1.0
L9,roved,10.0,0.75,1333.0,0.0
L9,roved,10.0,-0.25,243.0,1.0
L9,roved,10.0,-0.5,2938.0,1.0
L9,roved,10.0,-0.5,3068.0,0.0
L9,roved,10.0,0.0,792.0,1.0
L9,roved,10.0,0.25,2645.0,0.0
L9,roved,10.0,-0.75,372.0,1.0
L9,roved,10.0,0.75,2525.0,0.0
L9,roved,10.0,-1.0,2986.0,1.0
L9,roved,10.0,-0.25,213.0,1.0
L9,roved,10.0,-0.75,1141.0,0.0
L9,roved,10.0,-0.5,2350.0,1.0
L9,roved,10.0,1.0,463.0,1.0
L9,roved,10.0,0.25,2067.0,0.0
L9,roved,10.0,-0.25,875.0,0.0
L9,roved,10.0,0.5,3349.0,0.0
L9,roved,10.0,-0.5,2341.0,1.0
L9,roved,10.0,0.5,2205.0,1.0
L9,roved,10.0,0.25,1295.0,1.0
L9,roved,10.0,0.5,2064.0,0.0
L9,roved,10.0,1.0,1379.0,1.0
L9,roved,10.0,-0.75,2442.0,0.0
L9,roved,10.0,-1.0,394.0,0.0
L9,roved,10.0,0.0,2667.0,0.0
L9,roved,10.0,0.0,1231.0,1.0
L9,roved,10.0,-0.5,728.0,0.0
L9,roved,10.0,1.0,1599.0,0.0
L9,roved,10.0,1.0,1918.0,0.0
L9,roved,10.0,0.75,250.0,0.0
L9,roved,10.0,-0.75,1050.0,0.0
L9,roved,10.0,0.0,998.0,0.0
L9,roved,10.0,1.0,3534.0,0.0
L9,roved,10.0,0.75,250.0,1.0
L9,roved,10.0,0.25,187.0,1.0
L9,roved,10.0,-0.75,2102.0,0.0
L9,roved,10.0,0.25,3017.0,0.0
L9,roved,10.0,0.5,2436.0,1.0
L9,roved,10.0,0.75,3092.0,1.0
L9,roved,10.0,-0.25,1626.0,0.0
L9,roved,10.0,0.0,1818.0,1.0
L9,roved,10.0,-1.0,2547.0,0.0
L9,roved,10.0,0.5,3014.0,0.0
L9,roved,10.0,-0.25,834.0,1.0
L9,roved,10.0,0.0,2854.0,1.0
L9,roved,10.0,-0.25,2877.0,1.0
L9,roved,10.0,-1.0,3445.0,0.0
L9,roved,10.0,0.75,1726.0,1.0
L9,roved,10.0,0.25,1060.0,1.0
L9,roved,10.0,-0.5,3011.0,0.0
L9,roved,10.0,-1.0,2647.0,0.0
L9,roved,10.0,-0.5,296.0,1.0
L9,roved,5.0,0.0,3152.0,0.0
L9,roved,5.0,-0.25,559.0,0.0
L9,roved,5.0,0.75,2723.0,1.0
L9,roved,5.0,0.5,2350.0,1.0
L9,roved,5.0,1.0,793.0,1.0
L9,roved,5.0,-0.75,3120.0,0.0
L9,roved,5.0,1.0,1343.0,1.0
L9,roved,5.0,0.0,1684.0,1.0
L9,roved,5.0,0.25,3269.0,1.0
L9,roved,5.0,0.5,629.0,0.0
L9,roved,5.0,1.0,1820.0,1.0
L9,roved,5.0,0.5,793.0,1.0
L9,roved,5.0,0.25,2903.0,0.0
L9,roved,5.0,0.75,2179.0,1.0
L9,roved,5.0,-0.5,680.0,0.0
L9,roved,5.0,-0.5,1035.0,1.0
L9,roved,5.0,-0.75,2075.0,0.0
L9,roved,5.0,-1.0,1184.0,0.0
L9,roved,5.0,-1.0,1633.0,1.0
L9,roved,5.0,-0.5,3235.0,1.0
L9,roved,5.0,0.75,2488.0,1.0
L9,roved,5.0,-1.0,3204.0,1.0
L9,roved,5.0,0.25,1336.0,1.0
L9,roved,5.0,-0.75,3063.0,1.0
L9,roved,5.0,-0.25,1336.0,1.0
L9,roved,5.0,-0.5,2322.0,1.0
L9,roved,5.0,-0.75,3552.0,0.0
L9,roved,5.0,0.5,3399.0,1.0
L9,roved,5.0,-0.25,2839.0,0.0
L9,roved,5.0,1.0,1567.0,0.0
L9,roved,5.0,-1.0,3313.0,0.0
L9,roved,5.0,0.25,2499.0,1.0
L9,roved,5.0,-0.75,797.0,1.0
L9,roved,5.0,-0.5,2267.0,0.0
L9,roved,5.0,0.75,2720.0,1.0
L9,roved,5.0,0.0,3009.0,0.0
L9,roved,5.0,0.5,1401.0,1.0
L9,roved,5.0,-0.25,1081.0,1.0
L9,roved,5.0,0.0,2812.0,1.0
L9,roved,5.0,0.0,2356.0,0.0
L9,roved,5.0,-1.0,2291.0,1.0
L9,roved,5.0,-0.25,3017.0,0.0
L9,roved,5.0,0.75,2408.0,1.0
L9,roved,5.0,0.25,1834.0,1.0
L9,roved,5.0,1.0,1485.0,1.0
L9,roved,10.0,-0.75,920.0,0.0
L9,roved,10.0,0.75,2984.0,1.0
L9,roved,10.0,0.75,1687.0,1.0
L9,roved,10.0,-1.0,425.0,0.0
L9,roved,10.0,0.5,1438.0,1.0
L9,roved,10.0,-0.75,3166.0,1.0
L9,roved,10.0,-0.5,193.0,0.0
L9,roved,10.0,-1.0,1915.0,1.0
L9,roved,10.0,-0.5,385.0,0.0
L9,roved,10.0,-1.0,3110.0,1.0
L9,roved,10.0,0.25,1761.0,1.0
L9,roved,10.0,0.25,3558.0,1.0
L9,roved,10.0,0.0,1971.0,1.0
L9,roved,10.0,1.0,2690.0,1.0
L9,roved,10.0,-0.75,2222.0,1.0
L9,roved,10.0,0.75,1067.0,1.0
L9,roved,10.0,-0.75,2984.0,0.0
L9,roved,10.0,0.25,1981.0,0.0
L9,roved,10.0,-1.0,2785.0,1.0
L9,roved,10.0,-0.5,2484.0,1.0
L9,roved,10.0,-0.5,724.0,1.0
L9,roved,10.0,0.25,1.0,0.0
L9,roved,10.0,0.5,1867.0,1.0
L9,roved,10.0,0.0,30.0,0.0
L9,roved,10.0,1.0,1713.0,1.0
L9,roved,10.0,1.0,2761.0,1.0
L9,roved,10.0,-1.0,3110.0,1.0
L9,roved,10.0,-0.25,3228.0,0.0
L9,roved,10.0,0.75,3268.0,1.0
L9,roved,10.0,0.5,3276.0,1.0
L9,roved,10.0,0.5,1839.0,1.0
L9,roved,10.0,1.0,2183.0,1.0
L9,roved,10.0,-0.75,1554.0,0.0
L9,roved,10.0,1.0,1781.0,1.0
L9,roved,10.0,0.0,1508.0,0.0
L9,roved,10.0,-0.5,419.0,0.0
L9,roved,10.0,-0.25,1681.0,1.0
L9,roved,10.0,-0.25,2180.0,1.0
L9,roved,10.0,0.0,283.0,1.0
L9,roved,10.0,-0.25,1349.0,0.0
L9,roved,10.0,0.25,241.0,1.0
L9,roved,10.0,-0.25,905.0,1.0
L9,roved,10.0,0.75,2260.0,1.0
L9,roved,10.0,0.0,725.0,1.0
L9,roved,10.0,0.5,2449.0,1.0
L9,roved,5.0,0.25,1611.0,0.0
L9,roved,5.0,1.0,1707.0,1.0
L9,roved,5.0,0.25,2895.0,1.0
L9,roved,5.0,-1.0,732.0,0.0
L9,roved,5.0,0.75,488.0,0.0
L9,roved,5.0,-0.75,910.0,1.0
L9,roved,5.0,0.5,688.0,1.0
L9,roved,5.0,-1.0,1567.0,0.0
L9,roved,5.0,0.5,1914.0,1.0
L9,roved,5.0,-0.5,2407.0,0.0
L9,roved,5.0,0.5,3072.0,1.0
L9,roved,5.0,1.0,380.0,1.0
L9,roved,5.0,-0.25,519.0,0.0
L9,roved,5.0,0.0,651.0,1.0
L9,roved,5.0,0.75,2637.0,1.0
L9,roved,5.0,1.0,1098.0,1.0
L9,roved,5.0,1.0,2835.0,1.0
L9,roved,5.0,-0.25,3152.0,1.0
L9,roved,5.0,-0.5,415.0,0.0
L9,roved,5.0,0.75,1554.0,1.0
L9,roved,5.0,-1.0,2938.0,0.0
L9,roved,5.0,-0.75,3282.0,1.0
L9,roved,5.0,0.0,3427.0,1.0
L9,roved,5.0,0.0,1300.0,0.0
L9,roved,5.0,0.0,3366.0,1.0
L9,roved,5.0,-0.5,2378.0,1.0
L9,roved,5.0,0.75,1656.0,1.0
L9,roved,5.0,-0.75,918.0,0.0
L9,roved,5.0,0.5,2006.0,1.0
L9,roved,5.0,-0.75,546.0,0.0
L9,roved,5.0,-1.0,227.0,0.0
L9,roved,5.0,-0.5,1379.0,1.0
L9,roved,5.0,0.0,3541.0,1.0
L9,roved,5.0,0.25,165.0,0.0
L9,roved,5.0,0.25,1791.0,1.0
L9,roved,5.0,-0.25,1960.0,1.0
L9,roved,5.0,0.75,517.0,1.0
L9,roved,5.0,0.5,3017.0,1.0
L9,roved,5.0,0.25,1063.0,1.0
L9,roved,5.0,-0.25,536.0,0.0
L9,roved,5.0,-0.75,1656.0,1.0
L9,roved,5.0,-0.25,2207.0,0.0
L9,roved,5.0,-1.0,1323.0,1.0
L9,roved,5.0,1.0,519.0,0.0
L9,roved,5.0,-0.5,3550.0,1.0
L9,roved,2.0,0.5,2415.0,1.0
L9,roved,2.0,-0.25,2549.0,0.0
L9,roved,2.0,0.75,3553.0,1.0
L9,roved,2.0,-0.75,748.0,0.0
L9,roved,2.0,-0.25,1904.0,0.0
L9,roved,2.0,-0.75,977.0,1.0
L9,roved,2.0,0.5,1661.0,1.0
L9,roved,2.0,-0.5,1169.0,1.0
L9,roved,2.0,0.5,3256.0,1.0
L9,roved,2.0,-1.0,2668.0,0.0
L9,roved,2.0,1.0,3344.0,1.0
L9,roved,2.0,-0.75,1207.0,1.0
L9,roved,2.0,-1.0,516.0,0.0
L9,roved,2.0,0.25,3389.0,1.0
L9,roved,2.0,1.0,1137.0,1.0
L9,roved,2.0,0.75,2031.0,1.0
L9,roved,2.0,-0.5,600.0,0.0
L9,roved,2.0,-1.0,3314.0,0.0
L9,roved,2.0,-0.75,11.0,0.0
L9,roved,2.0,0.5,968.0,1.0
L9,roved,2.0,-1.0,3401.0,0.0
L9,roved,2.0,0.0,1996.0,0.0
L9,roved,2.0,0.75,1669.0,1.0
L9,roved,2.0,0.75,175.0,0.0
L9,roved,2.0,-0.5,288.0,0.0
L9,roved,2.0,0.25,1148.0,1.0
L9,roved,2.0,-0.25,2708.0,0.0
L9,roved,2.0,0.0,1533.0,0.0
L9,roved,2.0,0.0,1061.0,1.0
L9,roved,2.0,1.0,215.0,1.0
L9,roved,2.0,-0.5,3479.0,1.0
L9,roved,2.0,0.25,655.0,0.0
L9,roved,2.0,-1.0,3431.0,1.0
L9,roved,2.0,-0.25,1586.0,0.0
L9,roved,2.0,1.0,1559.0,1.0
L9,roved,2.0,0.25,2242.0,1.0
L9,roved,2.0,0.75,2425.0,1.0
L9,roved,2.0,0.5,2779.0,1.0
L9,roved,2.0,-0.5,2281.0,0.0
L9,roved,2.0,0.25,454.0,1.0
L9,roved,2.0,1.0,2045.0,1.0
L9,roved,2.0,0.0,2113.0,0.0
L9,roved,2.0,0.0,3343.0,0.0
L9,roved,2.0,-0.25,3289.0,1.0
L9,roved,2.0,-0.75,25.0,0.0
L9,roved,10.0,-1.0,1435.0,0.0
L9,roved,10.0,1.0,667.0,1.0
L9,roved,10.0,-0.25,426.0,0.0
L9,roved,10.0,0.75,188.0,1.0
L9,roved,10.0,1.0,1157.0,1.0
L9,roved,10.0,-0.25,1360.0,1.0
L9,roved,10.0,0.0,2108.0,1.0
L9,roved,10.0,0.5,1986.0,1.0
L9,roved,10.0,-0.5,1948.0,1.0
L9,roved,10.0,0.75,3566.0,1.0
L9,roved,10.0,0.25,3545.0,1.0
L9,roved,10.0,-1.0,2459.0,0.0
L9,roved,10.0,0.0,1746.0,0.0
L9,roved,10.0,0.5,866.0,1.0
L9,roved,10.0,0.25,1074.0,1.0
L9,roved,10.0,-1.0,2822.0,0.0
L9,roved,10.0,-0.75,131.0,0.0
L9,roved,10.0,0.5,1419.0,1.0
L9,roved,10.0,1.0,3109.0,1.0
L9,roved,10.0,0.75,2636.0,1.0
L9,roved,10.0,0.25,1241.0,0.0
L9,roved,10.0,-0.5,3272.0,1.0
L9,roved,10.0,0.0,1190.0,0.0
L9,roved,10.0,0.0,975.0,1.0
L9,roved,10.0,0.5,3147.0,1.0
L9,roved,10.0,0.25,426.0,0.0
L9,roved,10.0,-0.25,935.0,0.0
L9,roved,10.0,0.25,2233.0,1.0
L9,roved,10.0,-0.25,3153.0,1.0
L9,roved,10.0,-0.5,839.0,0.0
L9,roved,10.0,0.0,1285.0,1.0
L9,roved,10.0,0.75,422.0,1.0
L9,roved,10.0,0.5,1332.0,1.0
L9,roved,10.0,-0.25,1807.0,1.0
L9,roved,10.0,-0.75,1387.0,0.0
L9,roved,10.0,-0.5,2767.0,1.0
L9,roved,10.0,-1.0,2196.0,1.0
L9,roved,10.0,-0.75,1879.0,1.0
L9,roved,10.0,0.75,2698.0,1.0
L9,roved,10.0,1.0,2486.0,1.0
L9,roved,10.0,1.0,3441.0,1.0
L9,roved,10.0,-0.5,3315.0,0.0
L9,roved,10.0,-1.0,3198.0,1.0
L9,roved,10.0,-0.75,1163.0,0.0
L9,roved,10.0,-0.75,2216.0,1.0
L9,roved,10.0,-0.5,1908.0,1.0
L9,roved,10.0,0.25,1769.0,1.0
L9,roved,10.0,0.5,874.0,0.0
L9,roved,10.0,0.0,8.0,0.0
L9,roved,10.0,-1.0,1910.0,0.0
L9,roved,10.0,-0.75,2244.0,0.0
L9,roved,10.0,0.0,3358.0,1.0
L9,roved,10.0,-0.25,328.0,0.0
L9,roved,10.0,0.5,1986.0,1.0
L9,roved,10.0,1.0,835.0,1.0
L9,roved,10.0,1.0,1630.0,1.0
L9,roved,10.0,0.0,326.0,0.0
L9,roved,10.0,-0.25,175.0,0.0
L9,roved,10.0,1.0,774.0,1.0
L9,roved,10.0,-0.75,2937.0,0.0
L9,roved,10.0,-0.75,2354.0,1.0
L9,roved,10.0,-0.75,1480.0,0.0
L9,roved,10.0,1.0,1759.0,1.0
L9,roved,10.0,-0.25,186.0,0.0
L9,roved,10.0,-1.0,1026.0,1.0
L9,roved,10.0,0.0,2362.0,1.0
L9,roved,10.0,0.25,785.0,0.0
L9,roved,10.0,0.75,3589.0,1.0
L9,roved,10.0,1.0,3031.0,1.0
L9,roved,10.0,0.75,448.0,0.0
L9,roved,10.0,0.25,1483.0,1.0
L9,roved,10.0,-1.0,1790.0,0.0
L9,roved,10.0,-1.0,2071.0,0.0
L9,roved,10.0,-0.5,297.0,0.0
L9,roved,10.0,-1.0,1182.0,1.0
L9,roved,10.0,0.75,1783.0,1.0
L9,roved,10.0,-0.25,1598.0,0.0
L9,roved,10.0,0.25,3446.0,0.0
L9,roved,10.0,-0.75,1604.0,1.0
L9,roved,10.0,-0.5,1798.0,0.0
L9,roved,10.0,0.5,1154.0,1.0
L9,roved,10.0,0.5,2979.0,1.0
L9,roved,10.0,-0.5,487.0,1.0
L9,roved,10.0,-0.25,2412.0,0.0
L9,roved,10.0,0.5,3205.0,1.0
L9,roved,10.0,0.75,1042.0,0.0
L9,roved,10.0,0.25,1877.0,1.0
L9,roved,10.0,0.75,2756.0,0.0
L9,roved,10.0,0.0,880.0,0.0
L9,roved,10.0,-0.5,30.0,0.0
L9,roved,2.0,-1.0,3064.0,0.0
L9,roved,2.0,-1.0,2436.0,0.0
L9,roved,2.0,0.25,1828.0,0.0
L9,roved,2.0,0.25,2971.0,0.0
L9,roved,2.0,0.25,2979.0,1.0
L9,roved,2.0,-0.75,840.0,0.0
L9,roved,2.0,-0.5,1429.0,0.0
L9,roved,2.0,0.0,2894.0,1.0
L9,roved,2.0,0.25,203.0,1.0
L9,roved,2.0,-0.5,457.0,0.0
L9,roved,2.0,0.25,3419.0,1.0
L9,roved,2.0,-0.5,2398.0,0.0
L9,roved,2.0,-0.25,1361.0,0.0
L9,roved,2.0,1.0,2195.0,1.0
L9,roved,2.0,-1.0,3519.0,0.0
L9,roved,2.0,-0.25,1754.0,0.0
L9,roved,2.0,0.75,3223.0,1.0
L9,roved,2.0,0.75,367.0,1.0
L9,roved,2.0,1.0,616.0,1.0
L9,roved,2.0,-0.25,3508.0,0.0
L9,roved,2.0,1.0,2957.0,1.0
L9,roved,2.0,0.5,2795.0,0.0
L9,roved,2.0,-1.0,2664.0,0.0
L9,roved,2.0,-0.75,785.0,1.0
L9,roved,2.0,0.75,1023.0,1.0
L9,roved,2.0,1.0,2121.0,1.0
L9,roved,2.0,-0.25,2462.0,0.0
L9,roved,2.0,-0.75,3241.0,0.0
L9,roved,2.0,1.0,3433.0,1.0
L9,roved,2.0,-0.75,959.0,0.0
L9,roved,2.0,0.5,3086.0,0.0
L9,roved,2.0,0.0,1731.0,0.0
L9,roved,2.0,0.0,2374.0,0.0
L9,roved,2.0,0.5,3065.0,1.0
L9,roved,2.0,-1.0,1722.0,0.0
L9,roved,2.0,0.75,2045.0,1.0
L9,roved,2.0,0.5,1964.0,1.0
L9,roved,2.0,-0.75,2554.0,0.0
L9,roved,2.0,-0.25,3183.0,0.0
L9,roved,2.0,0.0,1034.0,0.0
L9,roved,2.0,-0.5,543.0,0.0
L9,roved,2.0,0.75,15.0,0.0
L9,roved,2.0,0.0,2620.0,0.0
L9,roved,2.0,-0.5,2144.0,1.0
L9,roved,2.0,0.5,3518.0,1.0
L9,roved,2.0,1.0,3454.0,1.0
L9,roved,2.0,1.0,3315.0,1.0
L9,roved,2.0,-0.25,1064.0,0.0
L9,roved,2.0,-0.5,1612.0,0.0
L9,roved,2.0,0.75,2720.0,1.0
L9,roved,2.0,0.0,2902.0,0.0
L9,roved,2.0,-0.25,792.0,0.0
L9,roved,2.0,0.5,368.0,1.0
L9,roved,2.0,0.5,1551.0,1.0
L9,roved,2.0,-1.0,10.0,0.0
L9,roved,2.0,0.75,2467.0,1.0
L9,roved,2.0,0.5,732.0,0.0
L9,roved,2.0,0.5,3338.0,1.0
L9,roved,2.0,-0.25,1973.0,0.0
L9,roved,2.0,-0.75,210.0,0.0
L9,roved,2.0,0.25,606.0,1.0
L9,roved,2.0,0.0,3245.0,1.0
L9,roved,2.0,0.25,2285.0,1.0
L9,roved,2.0,-0.75,3212.0,0.0
L9,roved,2.0,0.75,520.0,0.0
L9,roved,2.0,0.75,2571.0,1.0
L9,roved,2.0,0.25,304.0,0.0
L9,roved,2.0,0.0,1513.0,0.0
L9,roved,2.0,-0.75,1649.0,0.0
L9,roved,2.0,0.25,2839.0,1.0
L9,roved,2.0,-1.0,465.0,0.0
L9,roved,2.0,1.0,2387.0,1.0
L9,roved,2.0,-0.25,1581.0,0.0
L9,roved,2.0,0.5,3466.0,1.0
L9,roved,2.0,-0.5,1311.0,0.0
L9,roved,2.0,0.75,292.0,1.0
L9,roved,2.0,-0.75,3402.0,1.0
L9,roved,2.0,-0.75,1626.0,0.0
L9,roved,2.0,1.0,2712.0,1.0
L9,roved,2.0,-1.0,2647.0,0.0
L9,roved,2.0,0.0,412.0,0.0
L9,roved,2.0,-1.0,2570.0,1.0
L9,roved,2.0,-0.5,675.0,0.0
L9,roved,2.0,0.0,2032.0,0.0
L9,roved,2.0,0.25,1011.0,1.0
L9,roved,2.0,-1.0,2325.0,0.0
L9,roved,2.0,1.0,2701.0,1.0
L9,roved,2.0,-0.5,911.0,0.0
L9,roved,2.0,-0.25,1697.0,1.0
L9,roved,2.0,-0.5,1510.0,0.0
L9,roved,5.0,1.0,3061.0,1.0
L9,roved,5.0,0.0,2438.0,0.0
L9,roved,5.0,-1.0,1738.0,0.0
L9,roved,5.0,0.75,3512.0,1.0
L9,roved,5.0,0.75,3308.0,1.0
L9,roved,5.0,0.5,2061.0,1.0
L9,roved,5.0,-0.25,3451.0,1.0
L9,roved,5.0,-0.75,415.0,0.0
L9,roved,5.0,-0.5,439.0,0.0
L9,roved,5.0,-0.75,612.0,0.0
L9,roved,5.0,-1.0,1219.0,1.0
L9,roved,5.0,1.0,2602.0,1.0
L9,roved,5.0,0.75,1353.0,1.0
L9,roved,5.0,1.0,3439.0,1.0
L9,roved,5.0,0.5,333.0,0.0
L9,roved,5.0,0.25,2482.0,1.0
L9,roved,5.0,0.75,2255.0,1.0
L9,roved,5.0,-0.25,3499.0,0.0
L9,roved,5.0,0.5,1002.0,1.0
L9,roved,5.0,-0.25,521.0,1.0
L9,roved,5.0,1.0,1771.0,1.0
L9,roved,5.0,0.25,3343.0,1.0
L9,roved,5.0,-0.75,1739.0,1.0
L9,roved,5.0,-0.25,1932.0,0.0
L9,roved,5.0,0.0,2262.0,1.0
L9,roved,5.0,0.0,1554.0,0.0
L9,roved,5.0,0.25,322.0,0.0
L9,roved,5.0,-0.5,3129.0,1.0
L9,roved,5.0,-1.0,1973.0,1.0
L9,roved,5.0,-0.25,2212.0,1.0
L9,roved,5.0,-1.0,2537.0,0.0
L9,roved,5.0,0.0,92.0,0.0
L9,roved,5.0,-0.5,1136.0,0.0
L9,roved,5.0,0.25,3578.0,0.0
L9,roved,5.0,-0.5,2696.0,0.0
L9,roved,5.0,0.5,1107.0,1.0
L9,roved,5.0,0.25,2829.0,0.0
L9,roved,5.0,-1.0,3111.0,1.0
L9,roved,5.0,0.5,2277.0,1.0
L9,roved,5.0,0.75,3550.0,1.0
L9,roved,5.0,1.0,2926.0,1.0
L9,roved,5.0,0.0,2099.0,0.0
L9,roved,5.0,-0.5,2773.0,1.0
L9,roved,5.0,-0.75,873.0,0.0
L9,roved,5.0,-0.75,1278.0,0.0
L9,roved,5.0,0.75,1523.0,1.0
